    0   36
    0    0 -.85371D-06 0.00000D+00
    1   -1 0.26683D-06 -.64990D-05
    1    0 -.56838D-05 0.00000D+00
    1    1 -.26683D-06 -.64990D-05
    2   -2 -.31836D-03 -.37741D-03
    2   -1 -.40605D-04 0.69451D-03
    2    0 0.83819D-03 0.00000D+00
    2    1 0.40605D-04 0.69451D-03
    2    2 -.31836D-03 0.37741D-03
    3   -3 -.23994D-03 -.37938D-04
    3   -2 0.50532D-03 0.24082D-04
    3   -1 0.15436D-03 0.23378D-03
    3    0 -.28700D-03 0.00000D+00
    3    1 -.15436D-03 0.23378D-03
    3    2 0.50532D-03 -.24082D-04
    3    3 0.23994D-03 -.37938D-04
    4   -4 0.77075D-04 0.16298D-03
    4   -3 0.27742D-03 0.37070D-03
    4   -2 0.67556D-04 -.16223D-03
    4   -1 0.68181D-04 -.13454D-03
    4    0 -.27314D-03 0.00000D+00
    4    1 -.68181D-04 -.13454D-03
    4    2 0.67556D-04 0.16223D-03
    4    3 -.27742D-03 0.37070D-03
    4    4 0.77075D-04 -.16298D-03
    5   -5 -.59389D-04 -.17430D-03
    5   -4 0.31056D-03 0.33167D-03
    5   -3 -.12689D-03 0.11399D-03
    5   -2 0.39108D-03 -.11393D-03
    5   -1 -.23052D-03 0.20222D-03
    5    0 0.51040D-03 0.00000D+00
    5    1 0.23052D-03 0.20222D-03
    5    2 0.39108D-03 0.11393D-03
    5    3 0.12689D-03 0.11399D-03
    5    4 0.31056D-03 -.33167D-03
    5    5 0.59389D-04 -.17430D-03
    6   -6 -.24482D-03 -.16219D-03
    6   -5 0.91186D-04 0.70553D-04
    6   -4 0.12930D-03 -.22964D-03
    6   -3 -.28000D-03 -.11594D-03
    6   -2 -.32204D-04 -.63825D-05
    6   -1 -.98017D-04 0.22741D-03
    6    0 -.94180D-04 0.00000D+00
    6    1 0.98017D-04 0.22741D-03
    6    2 -.32204D-04 0.63825D-05
    6    3 0.28000D-03 -.11594D-03
    6    4 0.12930D-03 0.22964D-03
    6    5 -.91186D-04 0.70553D-04
    6    6 -.24482D-03 0.16219D-03
    7   -7 0.86970D-04 -.23811D-03
    7   -6 0.50333D-04 0.20051D-03
    7   -5 0.23974D-03 -.27923D-03
    7   -4 -.80439D-04 0.19616D-03
    7   -3 0.26713D-04 -.37483D-04
    7   -2 -.36412D-04 0.21879D-03
    7   -1 0.99802D-04 -.24455D-03
    7    0 0.20786D-04 0.00000D+00
    7    1 -.99802D-04 -.24455D-03
    7    2 -.36412D-04 -.21879D-03
    7    3 -.26713D-04 -.37483D-04
    7    4 -.80439D-04 -.19616D-03
    7    5 -.23974D-03 -.27923D-03
    7    6 0.50333D-04 -.20051D-03
    7    7 -.86970D-04 -.23811D-03
    8   -8 0.13042D-03 -.26085D-03
    8   -7 0.15471D-03 0.11801D-03
    8   -6 0.14533D-03 -.86893D-06
    8   -5 -.11790D-03 0.11181D-03
    8   -4 -.12891D-03 0.50211D-04
    8   -3 0.70653D-04 0.97114D-04
    8   -2 0.12354D-03 0.14812D-03
    8   -1 0.96544D-04 0.13496D-03
    8    0 0.47780D-04 0.00000D+00
    8    1 -.96544D-04 0.13496D-03
    8    2 0.12354D-03 -.14812D-03
    8    3 -.70653D-04 0.97114D-04
    8    4 -.12891D-03 -.50211D-04
    8    5 0.11790D-03 0.11181D-03
    8    6 0.14533D-03 0.86893D-06
    8    7 -.15471D-03 0.11801D-03
    8    8 0.13042D-03 0.26085D-03
    9   -9 0.28636D-03 -.35043D-05
    9   -8 -.70320D-04 -.97564D-06
    9   -7 0.18118D-03 0.37762D-04
    9   -6 -.16166D-03 -.53721D-04
    9   -5 0.97528D-04 0.27593D-04
    9   -4 0.20928D-04 -.87263D-04
    9   -3 -.76076D-04 -.44690D-04
    9   -2 -.45864D-04 -.17566D-03
    9   -1 -.27993D-04 -.16970D-04
    9    0 0.28601D-04 0.00000D+00
    9    1 0.27993D-04 -.16970D-04
    9    2 -.45864D-04 0.17566D-03
    9    3 0.76076D-04 -.44690D-04
    9    4 0.20928D-04 0.87263D-04
    9    5 -.97528D-04 0.27593D-04
    9    6 -.16166D-03 0.53721D-04
    9    7 -.18118D-03 0.37762D-04
    9    8 -.70320D-04 0.97564D-06
