    0   36
    0    0 0.20849D-06 0.00000D+00
    1   -1 0.17700D-05 0.10191D-05
    1    0 0.29180D-06 0.00000D+00
    1    1 -.17700D-05 0.10191D-05
    2   -2 -.30515D-03 -.74531D-04
    2   -1 -.38810D-03 -.14819D-03
    2    0 0.23638D-03 0.00000D+00
    2    1 0.38810D-03 -.14819D-03
    2    2 -.30515D-03 0.74531D-04
    3   -3 0.59540D-04 -.17586D-03
    3   -2 0.12005D-03 -.13619D-03
    3   -1 0.33654D-03 0.49061D-04
    3    0 0.38574D-03 0.00000D+00
    3    1 -.33654D-03 0.49061D-04
    3    2 0.12005D-03 0.13619D-03
    3    3 -.59540D-04 -.17586D-03
    4   -4 0.26443D-03 -.24421D-03
    4   -3 0.93060D-04 -.15516D-03
    4   -2 0.22830D-03 -.75034D-04
    4   -1 0.14793D-03 -.36518D-03
    4    0 -.28642D-03 0.00000D+00
    4    1 -.14793D-03 -.36518D-03
    4    2 0.22830D-03 0.75034D-04
    4    3 -.93060D-04 -.15516D-03
    4    4 0.26443D-03 0.24421D-03
    5   -5 0.31286D-04 0.13528D-03
    5   -4 0.17774D-03 0.23271D-03
    5   -3 0.16672D-03 0.74514D-04
    5   -2 0.22776D-04 -.27447D-03
    5   -1 -.38303D-03 0.27109D-05
    5    0 0.33790D-03 0.00000D+00
    5    1 0.38303D-03 0.27109D-05
    5    2 0.22776D-04 0.27447D-03
    5    3 -.16672D-03 0.74514D-04
    5    4 0.17774D-03 -.23271D-03
    5    5 -.31286D-04 0.13528D-03
    6   -6 -.13885D-03 0.11497D-03
    6   -5 -.31032D-03 -.21922D-04
    6   -4 -.29609D-05 -.15600D-03
    6   -3 -.14566D-03 0.23398D-03
    6   -2 0.38869D-04 0.19099D-03
    6   -1 -.87032D-04 0.74237D-05
    6    0 -.15130D-03 0.00000D+00
    6    1 0.87032D-04 0.74237D-05
    6    2 0.38869D-04 -.19099D-03
    6    3 0.14566D-03 0.23398D-03
    6    4 -.29609D-05 0.15600D-03
    6    5 0.31032D-03 -.21922D-04
    6    6 -.13885D-03 -.11497D-03
    7   -7 -.63741D-04 -.66448D-04
    7   -6 0.56109D-04 -.87109D-04
    7   -5 -.97017D-04 0.45691D-04
    7   -4 0.24009D-05 0.23725D-04
    7   -3 0.81616D-04 0.13805D-03
    7   -2 0.28137D-04 0.27713D-04
    7   -1 0.85828D-04 0.26116D-04
    7    0 0.74549D-04 0.00000D+00
    7    1 -.85828D-04 0.26116D-04
    7    2 0.28137D-04 -.27713D-04
    7    3 -.81616D-04 0.13805D-03
    7    4 0.24009D-05 -.23725D-04
    7    5 0.97017D-04 0.45691D-04
    7    6 0.56109D-04 0.87109D-04
    7    7 0.63741D-04 -.66448D-04
    8   -8 -.23659D-04 -.51866D-05
    8   -7 0.70027D-04 0.73470D-04
    8   -6 0.37260D-05 0.28342D-04
    8   -5 0.25802D-04 0.38552D-04
    8   -4 -.20973D-04 0.40266D-04
    8   -3 0.14571D-04 0.86702D-04
    8   -2 0.30206D-04 0.46199D-04
    8   -1 -.40651D-04 0.85917D-04
    8    0 0.75984D-04 0.00000D+00
    8    1 0.40651D-04 0.85917D-04
    8    2 0.30206D-04 -.46199D-04
    8    3 -.14571D-04 0.86702D-04
    8    4 -.20973D-04 -.40266D-04
    8    5 -.25802D-04 0.38552D-04
    8    6 0.37260D-05 -.28342D-04
    8    7 -.70027D-04 0.73470D-04
    8    8 -.23659D-04 0.51866D-05
    9   -9 0.84474D-04 0.40376D-04
    9   -8 0.40955D-04 -.90477D-04
    9   -7 0.58754D-04 -.11807D-04
    9   -6 0.12986D-03 -.47337D-04
    9   -5 -.13588D-05 -.62604D-05
    9   -4 -.49808D-04 0.17239D-04
    9   -3 0.48697D-04 -.58481D-05
    9   -2 0.66721D-04 0.34834D-04
