    0   36
    0    0 0.14217D-05 0.00000D+00
    1   -1 -.47615D-05 -.60750D-05
    1    0 -.57942D-05 0.00000D+00
    1    1 0.47615D-05 -.60750D-05
    2   -2 -.43337D-03 -.16854D-03
    2   -1 0.81315D-03 -.24783D-03
    2    0 0.35984D-03 0.00000D+00
    2    1 -.81315D-03 -.24783D-03
    2    2 -.43337D-03 0.16854D-03
    3   -3 -.48824D-03 0.26682D-03
    3   -2 0.37464D-03 -.47568D-03
    3   -1 -.30826D-03 -.11511D-03
    3    0 0.43416D-03 0.00000D+00
    3    1 0.30826D-03 -.11511D-03
    3    2 0.37464D-03 0.47568D-03
    3    3 0.48824D-03 0.26682D-03
    4   -4 0.10521D-03 -.54465D-04
    4   -3 0.75023D-04 0.12943D-03
    4   -2 0.28798D-03 0.18193D-03
    4   -1 -.22990D-03 0.37460D-03
    4    0 -.20873D-03 0.00000D+00
    4    1 0.22990D-03 0.37460D-03
    4    2 0.28798D-03 -.18193D-03
    4    3 -.75023D-04 0.12943D-03
    4    4 0.10521D-03 0.54465D-04
    5   -5 0.20425D-03 -.30086D-03
    5   -4 0.91847D-04 -.15887D-03
    5   -3 -.94389D-04 0.32564D-04
    5   -2 0.66015D-04 0.21167D-03
    5   -1 -.47124D-03 0.10202D-03
    5    0 0.13526D-03 0.00000D+00
    5    1 0.47124D-03 0.10202D-03
    5    2 0.66015D-04 -.21167D-03
    5    3 0.94389D-04 0.32564D-04
    5    4 0.91847D-04 0.15887D-03
    5    5 -.20425D-03 -.30086D-03
    6   -6 0.82244D-05 0.38037D-03
    6   -5 0.23768D-03 0.18353D-04
    6   -4 -.16643D-03 -.32134D-03
    6   -3 -.27618D-03 0.56653D-04
    6   -2 -.32390D-03 0.58431D-04
    6   -1 0.67728D-03 0.29183D-03
    6    0 -.70646D-03 0.00000D+00
    6    1 -.67728D-03 0.29183D-03
    6    2 -.32390D-03 -.58431D-04
    6    3 0.27618D-03 0.56653D-04
    6    4 -.16643D-03 0.32134D-03
    6    5 -.23768D-03 0.18353D-04
    6    6 0.82244D-05 -.38037D-03
    7   -7 0.73905D-04 0.36692D-03
    7   -6 0.31120D-03 0.25848D-03
    7   -5 0.79454D-04 -.42591D-03
    7   -4 0.26501D-03 0.36737D-04
    7   -3 -.84185D-05 -.15881D-03
    7   -2 -.19009D-03 -.14222D-03
    7   -1 0.20223D-04 0.49296D-04
    7    0 -.54821D-03 0.00000D+00
    7    1 -.20223D-04 0.49296D-04
    7    2 -.19009D-03 0.14222D-03
    7    3 0.84185D-05 -.15881D-03
    7    4 0.26501D-03 -.36737D-04
    7    5 -.79454D-04 -.42591D-03
    7    6 0.31120D-03 -.25848D-03
    7    7 -.73905D-04 0.36692D-03
    8   -8 -.44525D-04 0.14876D-03
    8   -7 -.11625D-04 0.97895D-04
    8   -6 0.45952D-04 -.12833D-03
    8   -5 -.47228D-05 -.12090D-03
    8   -4 0.23181D-04 -.15423D-03
    8   -3 0.42594D-03 -.39567D-03
    8   -2 -.24326D-03 -.83480D-04
    8   -1 0.58759D-04 -.45024D-04
    8    0 0.54983D-03 0.00000D+00
    8    1 -.58759D-04 -.45024D-04
    8    2 -.24326D-03 0.83480D-04
    8    3 -.42594D-03 -.39567D-03
    8    4 0.23181D-04 0.15423D-03
    8    5 0.47228D-05 -.12090D-03
    8    6 0.45952D-04 0.12833D-03
    8    7 0.11625D-04 0.97895D-04
    8    8 -.44525D-04 -.14876D-03
    9   -9 -.66091D-05 0.22158D-03
    9   -8 0.18423D-03 -.18455D-05
    9   -7 -.19632D-03 -.18514D-04
    9   -6 -.39080D-04 0.15815D-03
