    0   36
    0    0 0.59438D-05 0.00000D+00
    1   -1 -.10074D-04 0.86987D-06
    1    0 0.54594D-05 0.00000D+00
    1    1 0.10074D-04 0.86987D-06
    2   -2 0.99654D-04 0.26515D-03
    2   -1 0.87497D-03 -.44466D-03
    2    0 0.12187D-03 0.00000D+00
    2    1 -.87497D-03 -.44466D-03
    2    2 0.99654D-04 -.26515D-03
    3   -3 0.46546D-04 0.50530D-03
    3   -2 -.60962D-04 -.42109D-03
    3   -1 0.13945D-03 0.53806D-03
    3    0 0.76087D-04 0.00000D+00
    3    1 -.13945D-03 0.53806D-03
    3    2 -.60962D-04 0.42109D-03
    3    3 -.46546D-04 0.50530D-03
    4   -4 -.54875D-05 0.35250D-04
    4   -3 0.12297D-03 0.31685D-03
    4   -2 -.16306D-03 0.16065D-03
    4   -1 0.33422D-04 -.13507D-03
    4    0 -.22170D-03 0.00000D+00
    4    1 -.33422D-04 -.13507D-03
    4    2 -.16306D-03 -.16065D-03
    4    3 -.12297D-03 0.31685D-03
    4    4 -.54875D-05 -.35250D-04
    5   -5 -.18429D-03 0.13574D-03
    5   -4 0.88489D-04 0.19542D-03
    5   -3 0.89810D-04 -.19435D-03
    5   -2 0.17389D-03 0.14293D-03
    5   -1 -.12366D-03 -.24097D-03
    5    0 0.35566D-03 0.00000D+00
    5    1 0.12366D-03 -.24097D-03
    5    2 0.17389D-03 -.14293D-03
    5    3 -.89810D-04 -.19435D-03
    5    4 0.88489D-04 -.19542D-03
    5    5 0.18429D-03 0.13574D-03
    6   -6 -.20237D-03 0.13415D-03
    6   -5 0.17853D-03 -.14643D-03
    6   -4 0.14108D-03 0.25758D-03
    6   -3 0.10183D-03 0.90725D-04
    6   -2 0.67183D-04 -.12220D-03
    6   -1 -.19609D-04 0.26952D-03
    6    0 0.26491D-03 0.00000D+00
    6    1 0.19609D-04 0.26952D-03
    6    2 0.67183D-04 0.12220D-03
    6    3 -.10183D-03 0.90725D-04
    6    4 0.14108D-03 -.25758D-03
    6    5 -.17853D-03 -.14643D-03
    6    6 -.20237D-03 -.13415D-03
    7   -7 0.56780D-04 -.26228D-03
    7   -6 -.55311D-04 -.16186D-03
    7   -5 0.37219D-03 0.44477D-04
    7   -4 0.11599D-03 -.17427D-03
    7   -3 0.11493D-04 0.11815D-03
    7   -2 0.51127D-04 -.11228D-03
    7   -1 -.35970D-03 -.69963D-04
    7    0 -.38990D-03 0.00000D+00
    7    1 0.35970D-03 -.69963D-04
    7    2 0.51127D-04 0.11228D-03
    7    3 -.11493D-04 0.11815D-03
    7    4 0.11599D-03 0.17427D-03
    7    5 -.37219D-03 0.44477D-04
    7    6 -.55311D-04 0.16186D-03
    7    7 -.56780D-04 -.26228D-03
    8   -8 0.39214D-04 0.18893D-03
    8   -7 0.17684D-03 -.88003D-04
    8   -6 0.35738D-03 -.28537D-04
    8   -5 0.13989D-03 0.42921D-03
    8   -4 -.13068D-03 0.14946D-03
    8   -3 -.17854D-03 0.14625D-03
    8   -2 -.32395D-03 -.85276D-04
    8   -1 0.22778D-04 -.18200D-03
    8    0 0.95359D-04 0.00000D+00
    8    1 -.22778D-04 -.18200D-03
    8    2 -.32395D-03 0.85276D-04
    8    3 0.17854D-03 0.14625D-03
    8    4 -.13068D-03 -.14946D-03
    8    5 -.13989D-03 0.42921D-03
    8    6 0.35738D-03 0.28537D-04
    8    7 -.17684D-03 -.88003D-04
    8    8 0.39214D-04 -.18893D-03
    9   -9 -.34103D-03 0.70808D-04
    9   -8 0.14127D-03 -.16704D-03
    9   -7 -.11558D-03 0.57435D-04
    9   -6 0.33818D-03 -.71168D-04
    9   -5 -.16323D-04 -.15873D-03
    9   -4 -.22078D-04 0.70176D-04
    9   -3 0.33863D-03 -.10807D-03
    9   -2 -.26028D-03 0.18092D-03
    9   -1 -.28358D-03 0.51411D-04
    9    0 0.24424D-03 0.00000D+00
    9    1 0.28358D-03 0.51411D-04
    9    2 -.26028D-03 -.18092D-03
    9    3 -.33863D-03 -.10807D-03
    9    4 -.22078D-04 -.70176D-04
    9    5 0.16323D-04 -.15873D-03
    9    6 0.33818D-03 0.71168D-04
    9    7 0.11558D-03 0.57435D-04
    9    8 0.14127D-03 0.16704D-03
    9    9 0.34103D-03 0.70808D-04
   10  -10 -.66658D-05 -.25448D-03
   10   -9 -.28449D-04 0.20309D-03
   10   -8 -.15244D-03 -.99803D-04
   10   -7 -.82366D-04 -.23885D-03
   10   -6 -.12564D-04 0.10293D-03
   10   -5 -.48627D-04 -.58157D-04
   10   -4 -.28363D-04 0.22571D-03
   10   -3 0.16412D-03 0.21956D-03
   10   -2 0.19754D-03 0.39147D-04
   10   -1 0.63804D-04 0.14868D-04
   10    0 0.29733D-04 0.00000D+00
   10    1 -.63804D-04 0.14868D-04
   10    2 0.19754D-03 -.39147D-04
   10    3 -.16412D-03 0.21956D-03
   10    4 -.28363D-04 -.22571D-03
   10    5 0.48627D-04 -.58157D-04
   10    6 -.12564D-04 -.10293D-03
   10    7 0.82366D-04 -.23885D-03
   10    8 -.15244D-03 0.99803D-04
   10    9 0.28449D-04 0.20309D-03
   10   10 -.66658D-05 0.25448D-03
   11  -11 0.12369D-03 -.74743D-04
   11  -10 -.12847D-03 -.77167D-04
   11   -9 0.51061D-04 -.19829D-03
   11   -8 -.52527D-05 0.69124D-04
   11   -7 0.14481D-03 -.17777D-03
   11   -6 -.63892D-04 -.22917D-04
   11   -5 -.81894D-04 0.84693D-04
   11   -4 0.37816D-04 0.31467D-05
   11   -3 -.56268D-04 0.19952D-03
   11   -2 -.13041D-03 -.40023D-04
   11   -1 0.14244D-03 0.71986D-04
   11    0 0.13178D-03 0.00000D+00
   11    1 -.14244D-03 0.71986D-04
   11    2 -.13041D-03 0.40023D-04
   11    3 0.56268D-04 0.19952D-03
   11    4 0.37816D-04 -.31467D-05
   11    5 0.81894D-04 0.84693D-04
   11    6 -.63892D-04 0.22917D-04
   11    7 -.14481D-03 -.17777D-03
   11    8 -.52527D-05 -.69124D-04
   11    9 -.51061D-04 -.19829D-03
   11   10 -.12847D-03 0.77167D-04
   11   11 -.12369D-03 -.74743D-04
   12  -12 -.38999D-04 0.16277D-03
   12  -11 -.28972D-04 -.10967D-03
   12  -10 0.21544D-04 0.10413D-03
   12   -9 -.53780D-04 -.12625D-03
   12   -8 -.49084D-04 -.22952D-04
   12   -7 0.18876D-04 0.20099D-03
   12   -6 -.22970D-03 -.33285D-04
   12   -5 -.22686D-03 0.61451D-04
   12   -4 0.25498D-04 -.30343D-04
   12   -3 0.68076D-05 -.44596D-04
   12   -2 -.81145D-04 -.12655D-03
   12   -1 0.41218D-05 -.10134D-03
   12    0 -.71256D-04 0.00000D+00
   12    1 -.41218D-05 -.10134D-03
   12    2 -.81145D-04 0.12655D-03
   12    3 -.68076D-05 -.44596D-04
   12    4 0.25498D-04 0.30343D-04
   12    5 0.22686D-03 0.61451D-04
   12    6 -.22970D-03 0.33285D-04
   12    7 -.18876D-04 0.20099D-03
   12    8 -.49084D-04 0.22952D-04
