   15   13 0.19880D-04 0.87343D-04
   15   14 0.14001D-04 -.14735D-03
   15   15 -.40168D-04 0.13436D-03
   16  -16 0.41832D-04 0.23161D-04
   16  -15 0.35648D-04 0.59667D-06
   16  -14 -.48103D-04 -.47058D-04
   16  -13 -.54909D-04 -.30068D-04
   16  -12 0.40938D-04 -.94960D-04
   16  -11 -.22028D-04 0.65182D-04
   16  -10 0.33197D-04 -.39014D-04
   16   -9 -.75707D-04 0.33380D-04
   16   -8 0.11941D-03 -.97907D-04
   16   -7 -.71068D-04 0.11958D-05
   16   -6 0.21711D-04 -.20060D-04
   16   -5 0.59319D-04 0.48575D-04
   16   -4 -.38446D-04 0.27349D-04
   16   -3 -.75948D-05 -.43191D-04
   16   -2 -.60477D-04 0.16534D-04
   16   -1 0.95986D-05 0.19808D-04
   16    0 0.84609D-04 0.00000D+00
   16    1 -.95986D-05 0.19808D-04
   16    2 -.60477D-04 -.16534D-04
   16    3 0.75948D-05 -.43191D-04
   16    4 -.38446D-04 -.27349D-04
   16    5 -.59319D-04 0.48575D-04
   16    6 0.21711D-04 0.20060D-04
   16    7 0.71068D-04 0.11958D-05
   16    8 0.11941D-03 0.97907D-04
   16    9 0.75707D-04 0.33380D-04
   16   10 0.33197D-04 0.39014D-04
   16   11 0.22028D-04 0.65182D-04
   16   12 0.40938D-04 0.94960D-04
   16   13 0.54909D-04 -.30068D-04
   16   14 -.48103D-04 0.47058D-04
   16   15 -.35648D-04 0.59667D-06
   16   16 0.41832D-04 -.23161D-04
   17  -17 -.64538D-05 0.89928D-05
   17  -16 -.40708D-05 0.13293D-05
   17  -15 -.39447D-06 -.20676D-06
   17  -14 -.68865D-06 0.65840D-06
   17  -13 -.36066D-06 0.29567D-06
   17  -12 -.14904D-05 0.22563D-05
   17  -11 0.88479D-06 0.11977D-05
   17  -10 -.78551D-06 0.59532D-05
   17   -9 0.86675D-06 -.13574D-05
   17   -8 0.14654D-05 0.39568D-05
   17   -7 0.13520D-05 -.21753D-05
   17   -6 -.67713D-06 -.42686D-06
   17   -5 0.15003D-05 0.33988D-05
   17   -4 0.20814D-05 -.17399D-05
   17   -3 0.24564D-06 -.80348D-06
   17   -2 -.22119D-05 0.12245D-05
   17   -1 0.13922D-05 0.26759D-06
   17    0 0.22447D-05 0.00000D+00
   17    1 -.13922D-05 0.26759D-06
   17    2 -.22119D-05 -.12245D-05
   17    3 -.24564D-06 -.80348D-06
   17    4 0.20814D-05 0.17399D-05
   17    5 -.15003D-05 0.33988D-05
   17    6 -.67713D-06 0.42686D-06
   17    7 -.13520D-05 -.21753D-05
   17    8 0.14654D-05 -.39568D-05
   17    9 -.86675D-06 -.13574D-05
   17   10 -.78551D-06 -.59532D-05
   17   11 -.88479D-06 0.11977D-05
   17   12 -.14904D-05 -.22563D-05
   17   13 0.36066D-06 0.29567D-06
   17   14 -.68865D-06 -.65840D-06
   17   15 0.39447D-06 -.20676D-06
   17   16 -.40708D-05 -.13293D-05
   17   17 0.64538D-05 0.89928D-05
   18  -18 -.54718D-07 0.57278D-05
   18  -17 -.19023D-05 0.65638D-06
   18  -16 0.18371D-06 0.52229D-06
   18  -15 0.90811D-06 0.60704D-06
   18  -14 -.40826D-06 0.12611D-06
   18  -13 -.87391D-06 0.15975D-05
   18  -12 0.26524D-05 0.90151D-06
   18  -11 -.19544D-05 -.11781D-05
   18  -10 0.36836D-05 0.36828D-05
   18   -9 -.11837D-05 -.52814D-05
   18   -8 0.96851D-06 0.34280D-05
   18   -7 0.21076D-05 -.24841D-05
   18   -6 -.13831D-05 -.58581D-06
   18   -5 -.48498D-07 0.98440D-06
   18   -4 0.50646D-06 0.13388D-05
   18   -3 0.34951D-06 -.11271D-05
   18   -2 0.34084D-06 -.24291D-05
   18   -1 -.26311D-05 0.87627D-06
   18    0 -.10198D-05 0.00000D+00
   18    1 0.26311D-05 0.87627D-06
   18    2 0.34084D-06 0.24291D-05
   18    3 -.34951D-06 -.11271D-05
   18    4 0.50646D-06 -.13388D-05
   18    5 0.48498D-07 0.98440D-06
   18    6 -.13831D-05 0.58581D-06
   18    7 -.21076D-05 -.24841D-05
   18    8 0.96851D-06 -.34280D-05
   18    9 0.11837D-05 -.52814D-05
   18   10 0.36836D-05 -.36828D-05
   18   11 0.19544D-05 -.11781D-05
   18   12 0.26524D-05 -.90151D-06
   18   13 0.87391D-06 0.15975D-05
   18   14 -.40826D-06 -.12611D-06
   18   15 -.90811D-06 0.60704D-06
   18   16 0.18371D-06 -.52229D-06
   18   17 0.19023D-05 0.65638D-06
   18   18 -.54718D-07 -.57278D-05
   19  -19 0.30215D-05 0.69195D-06
   19  -18 0.55825D-07 0.51901D-06
   19  -17 0.94698D-06 0.56757D-06
   19  -16 0.97458D-06 0.73898D-06
   19  -15 0.26380D-06 0.41118D-06
   19  -14 -.30787D-06 -.12431D-06
   19  -13 0.60304D-06 0.56797D-06
   19  -12 0.66557D-06 -.41695D-06
   19  -11 -.18415D-05 0.10898D-06
   19  -10 0.25470D-05 0.17890D-05
   19   -9 -.99453D-06 -.77208D-06
   19   -8 0.10315D-05 0.50807D-07
   19   -7 0.58597D-06 0.93520D-06
   19   -6 -.40997D-07 -.79507D-07
   19   -5 0.16771D-06 -.18598D-05
   19   -4 -.67813D-06 -.32801D-06
   19   -3 -.18801D-06 0.10053D-05
   19   -2 0.56003D-06 -.90687D-06
   19   -1 0.83603D-06 -.16455D-06
   19    0 -.95410D-06 0.00000D+00
   19    1 -.83603D-06 -.16455D-06
   19    2 0.56003D-06 0.90687D-06
   19    3 0.18801D-06 0.10053D-05
   19    4 -.67813D-06 0.32801D-06
   19    5 -.16771D-06 -.18598D-05
   19    6 -.40997D-07 0.79507D-07
   19    7 -.58597D-06 0.93520D-06
   19    8 0.10315D-05 -.50807D-07
   19    9 0.99453D-06 -.77208D-06
   19   10 0.25470D-05 -.17890D-05
   19   11 0.18415D-05 0.10898D-06
   19   12 0.66557D-06 0.41695D-06
   19   13 -.60304D-06 0.56797D-06
   19   14 -.30787D-06 0.12431D-06
   19   15 -.26380D-06 0.41118D-06
   19   16 0.97458D-06 -.73898D-06
   19   17 -.94698D-06 0.56757D-06
   19   18 0.55825D-07 -.51901D-06
   19   19 -.30215D-05 0.69195D-06
   20  -20 0.28408D-05 -.30674D-05
   20  -19 0.12477D-05 0.53348D-06
   20  -18 0.13580D-05 0.12334D-06
   20  -17 0.38250D-06 0.65274D-06
   20  -16 0.90248D-06 0.55862D-06
   20  -15 0.38880D-06 -.14012D-05
   20  -14 0.32106D-06 0.30877D-07
   20  -13 0.11654D-05 -.10602D-05
   20  -12 0.45502D-06 -.15739D-06
   20  -11 -.32742D-06 -.16939D-05
   20  -10 0.15364D-05 0.76691D-06
   20   -9 -.79766D-06 0.80100D-07
   20   -8 -.52548D-07 -.11214D-05
   20   -7 -.77251D-06 0.15583D-05
   20   -6 0.84678D-06 -.42190D-06
   20   -5 -.42166D-06 -.84394D-06
   20   -4 -.42278D-06 0.75075D-07
   20   -3 0.60288D-06 0.18510D-06
   20   -2 -.75531D-06 0.92349D-06
   20   -1 0.81929D-06 0.46392D-06
   20    0 0.15805D-05 0.00000D+00
   20    1 -.81929D-06 0.46392D-06
   20    2 -.75531D-06 -.92349D-06
   20    3 -.60288D-06 0.18510D-06
   20    4 -.42278D-06 -.75075D-07
   20    5 0.42166D-06 -.84394D-06
   20    6 0.84678D-06 0.42190D-06
   20    7 0.77251D-06 0.15583D-05
   20    8 -.52548D-07 0.11214D-05
   20    9 0.79766D-06 0.80100D-07
   20   10 0.15364D-05 -.76691D-06
   20   11 0.32742D-06 -.16939D-05
   20   12 0.45502D-06 0.15739D-06
   20   13 -.11654D-05 -.10602D-05
   20   14 0.32106D-06 -.30877D-07
   20   15 -.38880D-06 -.14012D-05
   20   16 0.90248D-06 -.55862D-06
   20   17 -.38250D-06 0.65274D-06
   20   18 0.13580D-05 -.12334D-06
   20   19 -.12477D-05 0.53348D-06
   20   20 0.28408D-05 0.30674D-05
   21  -21 0.81556D-06 -.39337D-05
   21  -20 0.13858D-05 0.37176D-06
   21  -19 0.11652D-05 -.40606D-06
   21  -18 -.13600D-06 0.14916D-06
   21  -17 0.98509D-06 0.46540D-06
   21  -16 0.55437D-06 -.15192D-05
   21  -15 0.29271D-07 -.23319D-06
   21  -14 0.54764D-06 -.68552D-06
   21  -13 -.88093D-06 -.26614D-06
   21  -12 0.25095D-06 0.10268D-06
   21  -11 -.73545D-06 -.69086D-06
   21  -10 -.31423D-06 -.45007D-07
   21   -9 -.95234D-07 0.93770D-06
   21   -8 -.35416D-06 -.20374D-05
   21   -7 -.24919D-06 0.39450D-06
   21   -6 0.26430D-06 -.58116D-06
   21   -5 -.46382D-06 -.54238D-06
   21   -4 -.99662D-09 0.11673D-05
   21   -3 -.39545D-06 0.55381D-06
   21   -2 0.46802D-06 0.61998D-07
   21   -1 0.75764D-06 -.60746D-06
   21    0 -.89675D-06 0.00000D+00
   21    1 -.75764D-06 -.60746D-06
   21    2 0.46802D-06 -.61998D-07
   21    3 0.39545D-06 0.55381D-06
   21    4 -.99662D-09 -.11673D-05
   21    5 0.46382D-06 -.54238D-06
   21    6 0.26430D-06 0.58116D-06
   21    7 0.24919D-06 0.39450D-06
   21    8 -.35416D-06 0.20374D-05
   21    9 0.95234D-07 0.93770D-06
   21   10 -.31423D-06 0.45007D-07
   21   11 0.73545D-06 -.69086D-06
   21   12 0.25095D-06 -.10268D-06
   21   13 0.88093D-06 -.26614D-06
   21   14 0.54764D-06 0.68552D-06
   21   15 -.29271D-07 -.23319D-06
   21   16 0.55437D-06 0.15192D-05
   21   17 -.98509D-06 0.46540D-06
   21   18 -.13600D-06 -.14916D-06
   21   19 -.11652D-05 -.40606D-06
   21   20 0.13858D-05 -.37176D-06
   21   21 -.81556D-06 -.39337D-05
   22  -22 -.12600D-05 -.21806D-05
   22  -21 0.63444D-06 -.41701D-07
   22  -20 0.46434D-06 -.65277D-06
   22  -19 -.21407D-06 -.52414D-06
   22  -18 0.51404D-06 0.20080D-06
   22  -17 0.44475D-06 -.66368D-06
   22  -16 -.11103D-06 -.56356D-06
   22  -15 0.14743D-06 0.56320D-07
   22  -14 0.23614D-07 -.57559D-06
   22  -13 -.16528D-06 -.10451D-06
   22  -12 0.92482D-06 -.68685D-06
   22  -11 -.96234D-06 -.91803D-07
   22  -10 -.99731D-06 -.10147D-05
   22   -9 0.28300D-06 0.22524D-05
   22   -8 -.19064D-06 -.11945D-05
   22   -7 -.36240D-07 0.29775D-06
   22   -6 0.15818D-06 0.94097D-06
   22   -5 0.13358D-06 0.47189D-06
   22   -4 0.23042D-06 -.74462D-06
   22   -3 -.48023D-06 0.16658D-06
   22   -2 0.81115D-08 0.67941D-06
   22   -1 0.34900D-06 -.45515D-06
   22    0 0.82715D-07 0.00000D+00
   22    1 -.34900D-06 -.45515D-06
   22    2 0.81115D-08 -.67941D-06
   22    3 0.48023D-06 0.16658D-06
   22    4 0.23042D-06 0.74462D-06
   22    5 -.13358D-06 0.47189D-06
   22    6 0.15818D-06 -.94097D-06
   22    7 0.36240D-07 0.29775D-06
   22    8 -.19064D-06 0.11945D-05
   22    9 -.28300D-06 0.22524D-05
   22   10 -.99731D-06 0.10147D-05
   22   11 0.96234D-06 -.91803D-07
   22   12 0.92482D-06 0.68685D-06
   22   13 0.16528D-06 -.10451D-06
   22   14 0.23614D-07 0.57559D-06
   22   15 -.14743D-06 0.56320D-07
   22   16 -.11103D-06 0.56356D-06
   22   17 -.44475D-06 -.66368D-06
   22   18 0.51404D-06 -.20080D-06
   22   19 0.21407D-06 -.52414D-06
   22   20 0.46434D-06 0.65277D-06
   22   21 -.63444D-06 -.41701D-07
   22   22 -.12600D-05 0.21806D-05
   23  -23 -.21374D-05 0.58671D-06
   23  -22 -.46718D-06 -.51707D-06
   23  -21 -.37112D-06 -.48260D-06
   23  -20 -.12250D-08 -.92271D-06
   23  -19 -.53397D-07 -.20971D-07
   23  -18 0.85443D-07 0.29859D-06
   23  -17 -.29489D-06 -.69249D-06
   23  -16 -.50061D-06 0.59226D-06
   23  -15 0.21854D-06 -.32616D-06
   23  -14 -.69931D-06 0.22491D-06
   23  -13 -.21532D-06 -.37635D-06
   23  -12 -.46752D-06 0.52867D-06
   23  -11 -.13127D-06 0.99197D-07
   23  -10 -.68549D-06 -.14901D-05
   23   -9 0.88168D-06 0.12026D-05
   23   -8 -.12456D-06 -.22971D-06
   23   -7 -.37736D-06 -.60004D-06
   23   -6 -.14398D-06 0.80159D-06
   23   -5 0.15715D-06 0.85487D-06
   23   -4 0.21097D-06 -.43126D-06
   23   -3 0.38971D-06 -.73481D-06
   23   -2 -.37813D-06 0.38769D-06
   23   -1 -.15611D-05 0.26178D-06
   23    0 0.11973D-05 0.00000D+00
   23    1 0.15611D-05 0.26178D-06
   23    2 -.37813D-06 -.38769D-06
   23    3 -.38971D-06 -.73481D-06
   23    4 0.21097D-06 0.43126D-06
   23    5 -.15715D-06 0.85487D-06
   23    6 -.14398D-06 -.80159D-06
   23    7 0.37736D-06 -.60004D-06
   23    8 -.12456D-06 0.22971D-06
   23    9 -.88168D-06 0.12026D-05
   23   10 -.68549D-06 0.14901D-05
   23   11 0.13127D-06 0.99197D-07
   23   12 -.46752D-06 -.52867D-06
   23   13 0.21532D-06 -.37635D-06
   23   14 -.69931D-06 -.22491D-06
   23   15 -.21854D-06 -.32616D-06
   23   16 -.50061D-06 -.59226D-06
   23   17 0.29489D-06 -.69249D-06
   23   18 0.85443D-07 -.29859D-06
   23   19 0.53397D-07 -.20971D-07
   23   20 -.12250D-08 0.92271D-06
   23   21 0.37112D-06 -.48260D-06
   23   22 -.46718D-06 0.51707D-06
   23   23 0.21374D-05 0.58671D-06
   24  -24 -.15751D-05 0.25537D-05
   24  -23 -.12893D-05 -.75898D-06
   24  -22 -.91671D-06 -.38974D-07
   24  -21 0.18236D-06 -.78500D-06
   24  -20 -.34611D-06 -.50478D-07
   24  -19 -.17805D-06 0.77687D-06
   24  -18 -.63871D-06 -.60082D-06
   24  -17 -.58850D-06 0.81807D-06
   24  -16 0.28741D-06 -.20297D-06
   24  -15 -.25901D-06 0.53877D-06
   24  -14 0.11292D-06 -.33997D-06
   24  -13 -.17893D-06 0.38472D-06
   24  -12 -.18996D-06 0.28575D-06
   24  -11 0.61076D-06 0.59507D-06
   24  -10 -.53014D-06 -.78142D-06
   24   -9 0.58519D-06 0.61068D-06
   24   -8 -.58326D-06 0.61361D-06
   24   -7 0.29540D-06 -.43806D-06
   24   -6 0.42658D-07 0.76460D-07
   24   -5 -.20507D-06 -.30678D-06
   24   -4 0.14957D-06 -.34335D-06
   24   -3 -.36695D-06 -.27531D-07
   24   -2 -.44302D-06 -.21714D-06
   24   -1 -.19405D-06 0.17207D-07
   24    0 0.55663D-06 0.00000D+00
   24    1 0.19405D-06 0.17207D-07
   24    2 -.44302D-06 0.21714D-06
   24    3 0.36695D-06 -.27531D-07
   24    4 0.14957D-06 0.34335D-06
   24    5 0.20507D-06 -.30678D-06
   24    6 0.42658D-07 -.76460D-07
   24    7 -.29540D-06 -.43806D-06
   24    8 -.58326D-06 -.61361D-06
   24    9 -.58519D-06 0.61068D-06
   24   10 -.53014D-06 0.78142D-06
   24   11 -.61076D-06 0.59507D-06
   24   12 -.18996D-06 -.28575D-06
   24   13 0.17893D-06 0.38472D-06
   24   14 0.11292D-06 0.33997D-06
   24   15 0.25901D-06 0.53877D-06
   24   16 0.28741D-06 0.20297D-06
   24   17 0.58850D-06 0.81807D-06
   24   18 -.63871D-06 0.60082D-06
   24   19 0.17805D-06 0.77687D-06
   24   20 -.34611D-06 0.50478D-07
   24   21 -.18236D-06 -.78500D-06
   24   22 -.91671D-06 0.38974D-07
   24   23 0.12893D-05 -.75898D-06
   24   24 -.15751D-05 -.25537D-05
   25  -25 -.20172D-06 0.27162D-05
   25  -24 -.14350D-05 -.57994D-06
   25  -23 -.92600D-06 0.38036D-06
   25  -22 0.13086D-06 -.20789D-06
   25  -21 -.21683D-06 0.11256D-06
   25  -20 -.28298D-06 0.68172D-06
   25  -19 -.80786D-06 -.27645D-06
   25  -18 -.48273D-06 0.49302D-06
   25  -17 0.36051D-06 0.99133D-09
   25  -16 -.11636D-06 0.43658D-06
   25  -15 -.28868D-06 0.11879D-06
   25  -14 -.19686D-07 0.35528D-06
   25  -13 -.12637D-06 0.57507D-06
   25  -12 0.44111D-06 -.87129D-07
   25  -11 0.13330D-05 0.28040D-06
   25  -10 -.26436D-06 -.41391D-06
   25   -9 -.55986D-06 -.53605D-06
   25   -8 0.14493D-07 0.15454D-05
   25   -7 0.68330D-06 -.39189D-06
   25   -6 -.19545D-06 -.36875D-06
   25   -5 0.71356D-07 0.18647D-06
   25   -4 0.18702D-06 -.32606D-06
   25   -3 -.13467D-06 0.19199D-07
   25   -2 0.14374D-06 -.12694D-06
   25   -1 0.69968D-06 0.27401D-06
