    0   36
    0    0 0.11932D-05 0.00000D+00
    1   -1 0.89931D-05 0.21232D-05
    1    0 0.69493D-05 0.00000D+00
    1    1 -.89931D-05 0.21232D-05
    2   -2 0.68462D-04 -.10679D-03
    2   -1 -.22572D-03 0.22429D-03
    2    0 -.57962D-03 0.00000D+00
    2    1 0.22572D-03 0.22429D-03
    2    2 0.68462D-04 0.10679D-03
    3   -3 0.16360D-03 -.12555D-03
    3   -2 -.13918D-03 -.43527D-04
    3   -1 -.27932D-04 -.23969D-03
    3    0 -.39247D-03 0.00000D+00
    3    1 0.27932D-04 -.23969D-03
    3    2 -.13918D-03 0.43527D-04
    3    3 -.16360D-03 -.12555D-03
    4   -4 -.10968D-03 0.13352D-04
    4   -3 -.26871D-03 -.32015D-03
    4   -2 -.10853D-03 0.68007D-04
    4   -1 -.13883D-03 0.56329D-04
    4    0 0.53918D-04 0.00000D+00
    4    1 0.13883D-03 0.56329D-04
    4    2 -.10853D-03 -.68007D-04
    4    3 0.26871D-03 -.32015D-03
    4    4 -.10968D-03 -.13352D-04
    5   -5 0.47390D-04 0.13107D-03
    5   -4 0.12485D-03 0.33213D-03
    5   -3 0.12137D-03 0.14964D-03
    5   -2 -.82042D-04 0.35733D-03
    5   -1 -.32059D-03 -.10961D-03
    5    0 -.50091D-03 0.00000D+00
    5    1 0.32059D-03 -.10961D-03
    5    2 -.82042D-04 -.35733D-03
    5    3 -.12137D-03 0.14964D-03
    5    4 0.12485D-03 -.33213D-03
    5    5 -.47390D-04 0.13107D-03
    6   -6 0.23510D-04 0.22430D-03
    6   -5 0.32516D-03 0.21701D-03
    6   -4 0.88889D-04 -.97452D-04
    6   -3 0.15678D-03 0.32957D-03
    6   -2 -.25755D-03 0.35997D-03
    6   -1 0.14503D-03 -.13360D-03
    6    0 -.17731D-03 0.00000D+00
    6    1 -.14503D-03 -.13360D-03
    6    2 -.25755D-03 -.35997D-03
    6    3 -.15678D-03 0.32957D-03
    6    4 0.88889D-04 0.97452D-04
    6    5 -.32516D-03 0.21701D-03
    6    6 0.23510D-04 -.22430D-03
    7   -7 -.20708D-03 -.11908D-03
    7   -6 0.16356D-03 0.81447D-04
    7   -5 -.74539D-04 0.27648D-03
    7   -4 -.10305D-03 -.32748D-03
    7   -3 -.36146D-04 0.91520D-04
