    0   36
    0    0 -.32521D-05 0.00000D+00
    1   -1 0.53642D-05 0.38028D-05
    1    0 0.11744D-04 0.00000D+00
    1    1 -.53642D-05 0.38028D-05
    2   -2 -.13887D-03 -.36634D-03
    2   -1 -.30878D-04 0.56250D-03
    2    0 -.21893D-02 0.00000D+00
    2    1 0.30878D-04 0.56250D-03
    2    2 -.13887D-03 0.36634D-03
    3   -3 0.56778D-03 -.27891D-03
    3   -2 0.51898D-03 -.13405D-03
    3   -1 0.12913D-03 -.95783D-03
    3    0 -.12632D-02 0.00000D+00
    3    1 -.12913D-03 -.95783D-03
    3    2 0.51898D-03 0.13405D-03
    3    3 -.56778D-03 -.27891D-03
    4   -4 0.68267D-04 -.51034D-03
    4   -3 -.38398D-03 0.11579D-03
    4   -2 0.74366D-04 -.25882D-03
    4   -1 0.22288D-03 0.10482D-03
    4    0 0.62318D-03 0.00000D+00
    4    1 -.22288D-03 0.10482D-03
    4    2 0.74366D-04 0.25882D-03
    4    3 0.38398D-03 0.11579D-03
    4    4 0.68267D-04 0.51034D-03
    5   -5 -.17208D-03 -.39996D-03
    5   -4 0.12489D-03 0.31211D-03
    5   -3 -.28886D-03 -.20760D-03
    5   -2 -.58842D-06 -.94898D-04
    5   -1 0.93742D-04 0.24008D-03
    5    0 0.10653D-02 0.00000D+00
    5    1 -.93742D-04 0.24008D-03
    5    2 -.58842D-06 0.94898D-04
    5    3 0.28886D-03 -.20760D-03
    5    4 0.12489D-03 -.31211D-03
    5    5 0.17208D-03 -.39996D-03
    6   -6 -.27902D-03 -.22812D-03
    6   -5 0.31231D-03 0.19228D-04
    6   -4 -.16256D-03 -.11177D-03
    6   -3 -.73825D-04 -.11767D-03
    6   -2 -.26585D-03 0.16041D-04
    6   -1 -.59378D-04 -.16923D-03
    6    0 -.32491D-04 0.00000D+00
    6    1 0.59378D-04 -.16923D-03
    6    2 -.26585D-03 -.16041D-04
    6    3 0.73825D-04 -.11767D-03
    6    4 -.16256D-03 0.11177D-03
    6    5 -.31231D-03 0.19228D-04
    6    6 -.27902D-03 0.22812D-03
    7   -7 -.23548D-03 0.96066D-04
    7   -6 0.17428D-03 -.20311D-03
    7   -5 -.37315D-04 0.81599D-04
    7   -4 0.24826D-04 0.90096D-05
    7   -3 0.19253D-03 -.39648D-04
    7   -2 0.97915D-04 0.11891D-03
    7   -1 0.96620D-04 -.18207D-03
    7    0 -.45056D-03 0.00000D+00
    7    1 -.96620D-04 -.18207D-03
    7    2 0.97915D-04 -.11891D-03
    7    3 -.19253D-03 -.39648D-04
    7    4 0.24826D-04 -.90096D-05
    7    5 0.37315D-04 0.81599D-04
    7    6 0.17428D-03 0.20311D-03
    7    7 0.23548D-03 0.96066D-04
    8   -8 0.74641D-04 -.10270D-03
    8   -7 -.78607D-05 0.10568D-03
    8   -6 -.31824D-04 0.42030D-04
    8   -5 0.48856D-04 -.15478D-03
    8   -4 -.65158D-04 -.72832D-04
    8   -3 0.16272D-03 -.10208D-03
    8   -2 0.13350D-03 -.96778D-04
    8   -1 0.46139D-04 -.13657D-03
    8    0 -.17414D-03 0.00000D+00
    8    1 -.46139D-04 -.13657D-03
    8    2 0.13350D-03 0.96778D-04
    8    3 -.16272D-03 -.10208D-03
    8    4 -.65158D-04 0.72832D-04
    8    5 -.48856D-04 -.15478D-03
    8    6 -.31824D-04 -.42030D-04
    8    7 0.78607D-05 0.10568D-03
    8    8 0.74641D-04 0.10270D-03
    9   -9 0.53761D-04 0.11099D-03
    9   -8 0.84585D-04 -.68880D-04
    9   -7 0.13063D-04 0.15642D-03
    9   -6 -.16339D-03 -.68947D-06
    9   -5 -.11763D-03 0.73801D-04
    9   -4 -.72281D-04 -.29014D-04
    9   -3 -.21194D-03 0.12677D-03
    9   -2 -.21431D-04 -.16928D-04
    9   -1 0.49406D-05 0.21064D-03
    9    0 0.38498D-03 0.00000D+00
    9    1 -.49406D-05 0.21064D-03
    9    2 -.21431D-04 0.16928D-04
    9    3 0.21194D-03 0.12677D-03
    9    4 -.72281D-04 0.29014D-04
    9    5 0.11763D-03 0.73801D-04
    9    6 -.16339D-03 0.68947D-06
    9    7 -.13063D-04 0.15642D-03
    9    8 0.84585D-04 0.68880D-04
    9    9 -.53761D-04 0.11099D-03
   10  -10 -.72494D-04 0.77254D-04
